Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Included / International,Price / International,Compare At Price / International,Status
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,"Jaxx Saxx 6 Foot Giant Bean Bag Chair - Padded Microvelvet, Saddle","<div class=""a-row a-spacing-small po-brand"" data-mce-fragment=""1"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">CUDDLE-FRIENDLY - Supersized 6’ bean bag with faux-hide look--perfect for cuddle sessions and cozy rest</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">FOAM FILLED LINER - Body-hugging shredded foam micro-cushions envelope you in squishy support. Liner comes prefilled for minimal assembly.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">ULTRA-SOFT - Microvelvet cover is plush to the touch with a textural design that mimics lux leather</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">MACHINE- WASHABLE - 100% polyester microvelvet cover is removable and machine-washable for no-fuss maintenance. Machine wash cold, tumble dry low</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">1 YEAR WARRANTY | MADE IN USA - 1 year warranty; If you have any issue with your product, please contact customer service. Made proudly at our facility in Atlanta. Micro-cushions are vacuum compressed to reduce shipping costs and our environmental impact. Product dimensions: 72"" x 72"" x 28"". Foam is approved under the CertiPUR-US program - see description for more info.</span></li>
</ul>
</div>
<div class=""a-row a-spacing-small po-brand"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Brand:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Jaxx</span>
</div>
<div class=""a-row a-spacing-small po-color"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Color:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Padded Microvelvet - Saddle, <span data-mce-fragment=""1"">Chestnut, Pewter, Beige</span></span>
</div>
<div class=""a-row a-spacing-small po-item_depth_width_height"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Product Dimensions:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">72""D x 72""W x 28""H</span>
</div>
<div class=""a-row a-spacing-small po-pattern"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Pattern:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Solid</span>
</div>
<div class=""a-row a-spacing-small po-special_feature"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Special Feature:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Removable</span>
</div>
<div class=""a-row a-spacing-small po-age_range_description"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Fabric Type:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Leather, plush, polyester</span><br>
</div>
<div class=""a-row a-spacing-small po-room_type"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Room Type:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Living Room</span>
</div>
<div class=""a-row a-spacing-small po-style"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Style:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Western</span>
</div>
<div class=""a-row a-spacing-small po-size"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Size:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Large</span>
</div>",My Store,,Bean Bag,"Beige, Chestnut, Large Size, Leather, Padded Microvelvet - Saddle, Pewter, Plush, Polyester, Western",true,Color,Padded Microvelvet - Saddle,,,,,"",0.0,shopify,989,deny,manual,399.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91QZDtm36WL._AC_SL1500.jpg?v=1695530112,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/A13pWeqPMYL._AC_SL1500.jpg?v=1695530112,kg,,,true,true,,,active
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,Padded Microvelvet - Chestnut,,,,,"",0.0,shopify,995,deny,manual,399.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71_aAK1xLuL._AC_SL1500.jpg?v=1695530112,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91eFSM3KDdL._AC_SL1500.jpg?v=1695530112,kg,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,Padded Microvelvet - Pewter,,,,,"",0.0,shopify,995,deny,manual,399.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71pUO--5MAL._AC_SL1500.jpg?v=1695530112,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/A1_VugMpUTL._AC_SL1500.jpg?v=1695530112,kg,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,Padded Microvelvet - Beige,,,,,"",0.0,shopify,995,deny,manual,399.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91FOVo_zieL._AC_SL1500.jpg?v=1695530112,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71_aAK1xLuL._AC_SL1500.jpg?v=1695530112,kg,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/A1phLFTdGAL._AC_SL1500.jpg?v=1695530112,5,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/A13pWeqPMYL._AC_SL1500.jpg?v=1695530112,6,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91ShaX6xALL._AC_SL1500.jpg?v=1695530112,7,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91RleWB-VFL._AC_SL1500.jpg?v=1695530112,8,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/A1I_DAk7eBL._AC_SL1500.jpg?v=1695530112,9,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/A1_VugMpUTL._AC_SL1500.jpg?v=1695530112,10,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91Z8iN4yekL._AC_SL1500.jpg?v=1695530112,11,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91gpJwUhzwL._AC_SL1500.jpg?v=1695530112,12,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/B1x72e1ddmS._AC_SL1500.jpg?v=1695530112,13,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91eFSM3KDdL._AC_SL1500.jpg?v=1695530112,14,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/91RdXeNxR_L._AC_SL1500.jpg?v=1695530112,15,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/913SJyAdAoL._AC_SL1500.jpg?v=1695530112,16,,,,,,,,,,,,,,,,,,,,,,,,
jaxx-saxx-6-foot-giant-bean-bag-chair-padded-microvelvet-saddle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/918vFe5kTSL._AC_SL1500.jpg?v=1695530112,17,,,,,,,,,,,,,,,,,,,,,,,,
mens-printed-bear-short-sleeved-oversize-t-shirt,Men's Printed Bear Short-sleeved Oversize T-shirt,"<strong style=""text-align: initial;"" data-mce-style=""text-align: initial;"" data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Pattern</span></strong><span style=""text-align: initial; vertical-align: inherit;"" data-mce-style=""text-align: initial; vertical-align: inherit;"" data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Cartoon</span></span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Version</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Loose</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Style</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Pullover</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Collar type</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: No collar</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Neckline shape</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Round neck</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Wash-care</strong><span data-mce-fragment=""1""> : Handwash</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Sleeve length</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Five-quarter sleeves/middle sleeves</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Whether Hooded</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Not Hooded</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Thickness</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Normal</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Fabric name</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""> : Silk</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Color</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: Black, White</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1"">Size</span></strong><span style=""vertical-align: inherit;"" data-mce-style=""vertical-align: inherit;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>: M,L,XL,XXL</span>",My Store,Apparel & Accessories > Clothing,tshirt,tshirt,true,Color,Black,Size,M,,,TS-007-(Black-Medium),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN012jRsd02KBIX5Mf6d9__2023899518-0-cib.jpg?v=1695529646,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN012jRsd02KBIX5Mf6d9__2023899518-0-cib.jpg?v=1695529646,kg,,,true,true,,,active
mens-printed-bear-short-sleeved-oversize-t-shirt,,,,,,,,,Black,,L,,,TS-007-(Black-Large),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01MlmDyR2KBIWvbrxrb__2023899518-0-cib.jpg?v=1695529646,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN012jRsd02KBIX5Mf6d9__2023899518-0-cib.jpg?v=1695529646,kg,,,,,,,
mens-printed-bear-short-sleeved-oversize-t-shirt,,,,,,,,,Black,,XL,,,TS-007-(Black-X-Large),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01BIdVRU2KBIWvbs69z__2023899518-0-cib.jpg?v=1695529646,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN012jRsd02KBIX5Mf6d9__2023899518-0-cib.jpg?v=1695529646,kg,,,,,,,
mens-printed-bear-short-sleeved-oversize-t-shirt,,,,,,,,,Black,,XXL,,,TS-007-(Black-XX-Large),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01fxu84X2KBIX8WOazZ__2023899518-0-cib.jpg?v=1695529646,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN012jRsd02KBIX5Mf6d9__2023899518-0-cib.jpg?v=1695529646,kg,,,,,,,
mens-printed-bear-short-sleeved-oversize-t-shirt,,,,,,,,,White,,M,,,TS-007-(White-Medium),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01bU9ePy2KBIX1qnFTe__2023899518-0-cib.jpg?v=1695529646,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01fxu84X2KBIX8WOazZ__2023899518-0-cib.jpg?v=1695529646,kg,,,,,,,
mens-printed-bear-short-sleeved-oversize-t-shirt,,,,,,,,,White,,L,,,TS-007-(White-Large),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN011DfxvL2KBIWx45CXe__2023899518-0-cib.jpg?v=1695529646,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01fxu84X2KBIX8WOazZ__2023899518-0-cib.jpg?v=1695529646,kg,,,,,,,
mens-printed-bear-short-sleeved-oversize-t-shirt,,,,,,,,,White,,XL,,,TS-007-(White-X-Large),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01fxu84X2KBIX8WOazZ__2023899518-0-cib.jpg?v=1695529646,kg,,,,,,,
mens-printed-bear-short-sleeved-oversize-t-shirt,,,,,,,,,White,,XXL,,,TS-007-(White-XX-Large),250.0,shopify,100,deny,manual,299.00,499.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01fxu84X2KBIX8WOazZ__2023899518-0-cib.jpg?v=1695529646,kg,,,,,,,
mens-printed-casual-t-shirt,Men's Printed Casual T-shirt,"<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Style</strong><span data-mce-fragment=""1""> </span>: Casual<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Version</strong><span data-mce-fragment=""1""> </span>: Loose type<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Shape</strong><span data-mce-fragment=""1""> </span>: Hedging<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Category</strong><span data-mce-fragment=""1""> </span>: Casual T-shirt<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Sleeve Type</strong><span data-mce-fragment=""1""> </span>: Conventional<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Sleeve Length</strong><span data-mce-fragment=""1""> </span>: Short sleeve<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Collar </strong>: Round neck<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Style</strong>: Leisure<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Scene</strong>: Outdoor &amp; Everyday<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fabric</strong>: Cotton and Polyester<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Thickness</strong>: Regular<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit Type</strong>: Regular Fit<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Cleaning method</strong>: Hand wash<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Color</strong><span data-mce-fragment=""1""> </span>: Black<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Size</strong><span data-mce-fragment=""1""> </span>: S, M, L, XL, XXL</p>
</div>
</div>
</div>
</div>
</div>
</div>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0551/5539/2646/files/Screenshot2023-05-20121551_480x480.png?v=1684565196"" alt="""" width=""383"" height=""362"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0551/5539/2646/files/Screenshot2023-05-20121551_480x480.png?v=1684565196""></p>",My Store,Apparel & Accessories > Clothing,tshirt,"",true,Color,Black,Size,S,,,TS-006-(Black-Small),380.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01ktGzwg1Bs2ofb4K6Y__2214846680000-0-cib.jpg?v=1695529718,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01ktGzwg1Bs2ofb4K6Y__2214846680000-0-cib.jpg?v=1695529718,kg,,,true,true,,,active
mens-printed-casual-t-shirt,,,,,,,,,Black,,M,,,TS-006-(Black-Medium),380.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN011sMkSg1Bs2oe5EBM0__2214846680000-0-cib.jpg?v=1695529718,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01ktGzwg1Bs2ofb4K6Y__2214846680000-0-cib.jpg?v=1695529718,kg,,,,,,,
mens-printed-casual-t-shirt,,,,,,,,,Black,,L,,,TS-006-(Black-Large),380.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN014weUQd1Bs2odfVbAh__2214846680000-0-cib.jpg?v=1695529718,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01ktGzwg1Bs2ofb4K6Y__2214846680000-0-cib.jpg?v=1695529718,kg,,,,,,,
mens-printed-casual-t-shirt,,,,,,,,,Black,,XL,,,TS-006-(Black-X-Large),380.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01AYiVbS1Bs2ol3A7CG__2214846680000-0-cib.jpg?v=1695529718,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01ktGzwg1Bs2ofb4K6Y__2214846680000-0-cib.jpg?v=1695529718,kg,,,,,,,
mens-printed-casual-t-shirt,,,,,,,,,Black,,XXL,,,TS-006-(Black-XX-Large),380.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN012FoUoE1Bs2oaoF5XJ__0-0-cib.jpg?v=1695529718,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01ktGzwg1Bs2ofb4K6Y__2214846680000-0-cib.jpg?v=1695529718,kg,,,,,,,
mens-printed-casual-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01Kkhg7y1Bs2ol39uiE__2214846680000-0-cib.jpg?v=1695529718,6,,,,,,,,,,,,,,,,,,,,,,,,
mens-printed-oversize-short-sleeve-t-shirt,Men's Printed Oversize Short Sleeve T-shirt,"<strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Style</span></strong><span data-mce-fragment=""1"">: Sports</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Thickness</span></strong><span data-mce-fragment=""1"">: Usually</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Length</span></strong><span data-mce-fragment=""1"">: Shorts</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Top style</span></strong><span data-mce-fragment=""1"">: T-shirt</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Top Sleeve Length</span></strong><span data-mce-fragment=""1"">: Short sleeve</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Hooded or not</span></strong><span data-mce-fragment=""1"">: Not Hooded</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Appropriate season</span></strong><span data-mce-fragment=""1"">: Summer</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Fabric name</span></strong><span data-mce-fragment=""1"">: Chemical fiber blend</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Applicable scene</span></strong><span data-mce-fragment=""1"">: Sports</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Style</span></strong><span data-mce-fragment=""1"">: Snow Mountain White Suit, Snow Mountain Black Suit</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Size</span></strong><span data-mce-fragment=""1"">: M,L,XL,XXL</span>",My Store,Apparel & Accessories > Clothing,tshirt,tshirt,true,Color,White,Size,M,,,TS-001-(White-Medium),250.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01QpNQKh2CgQRR1VMRd__2208180418503-0-cib.jpg?v=1695530002,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01QpNQKh2CgQRR1VMRd__2208180418503-0-cib.jpg?v=1695530002,kg,,,true,true,,,active
mens-printed-oversize-short-sleeve-t-shirt,,,,,,,,,White,,L,,,TS-001-(White-Large),250.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01wWMH2W2CgQRccVE1r__2208180418503-0-cib.jpg?v=1695530002,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01QpNQKh2CgQRR1VMRd__2208180418503-0-cib.jpg?v=1695530002,kg,,,,,,,
mens-printed-oversize-short-sleeve-t-shirt,,,,,,,,,White,,XL,,,TS-001-(White-X-Large),250.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01g4hzFr2CgQV2c3CAb__2208180418503-0-cib.jpg?v=1695530002,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01QpNQKh2CgQRR1VMRd__2208180418503-0-cib.jpg?v=1695530002,kg,,,,,,,
mens-printed-oversize-short-sleeve-t-shirt,,,,,,,,,White,,XXL,,,TS-001-(White-XX-Large),250.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01l1Af9u2CgQRX8AOUJ__2208180418503-0-cib.jpg?v=1695530002,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01QpNQKh2CgQRR1VMRd__2208180418503-0-cib.jpg?v=1695530002,kg,,,,,,,
mens-printed-oversize-short-sleeve-t-shirt,,,,,,,,,Black,,M,,,TS-001-(Black-Medium),250.0,shopify,100,deny,manual,399.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01JruM7g2CgQRZm7ova__2208180418503-0-cib.jpg?v=1695530002,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/O1CN01wWMH2W2CgQRccVE1r__2208180418503-0-cib.jpg?v=1695530002,kg,,,,,,,
